Año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_electores,mesa_tipo,cargo_id,cargo_nombre,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre,votos_tipo,votos_cantidad
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,530,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,531,354,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,531,354,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,30
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,531,354,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,531,354,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,531,354,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,532,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,532,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,14
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,532,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,532,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,6
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,532,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,533,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,533,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,30
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,533,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,533,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,533,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,3
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,534,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,534,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,15
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,534,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,534,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,534,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,535,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,535,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,535,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,535,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,535,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,536,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,536,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,18
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,536,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,536,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,6
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,536,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,537,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,537,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,22
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,537,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,537,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,537,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,538,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,538,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,538,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,538,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,538,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,539,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,539,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,15
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,539,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,539,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,8
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,539,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,540,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,540,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,11
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,540,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,540,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,540,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,541,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,541,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,20
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,541,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,541,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,541,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,542,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,542,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,15
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,542,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,542,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,542,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,543,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,543,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,12
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,543,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,543,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,543,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,544,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,544,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,11
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,544,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,544,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,544,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,545,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,545,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,16
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,545,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,545,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,4
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,545,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,546,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,546,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,15
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,546,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,546,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,546,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,547,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,1
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,547,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,19
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,547,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,547,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,547,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,548,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,548,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,18
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,548,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,548,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,548,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,549,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,549,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,549,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,549,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,549,351,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,550,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,550,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,12
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,550,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,550,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,550,352,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,551,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,551,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,17
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,551,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,551,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,551,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,552,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,552,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,5
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,552,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,552,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,6
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,552,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,553,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,553,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,22
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,553,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,553,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,553,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,554,347,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,554,347,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,13
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,554,347,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,554,347,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,2
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,554,347,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,555,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,555,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,19
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,555,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,555,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,6
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,555,350,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,556,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,556,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,18
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,556,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,IMPUGNADO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,556,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,NULO,3
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,556,349,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,RECURRIDO,0
2019,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,557,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,COMANDO,0
2019,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,LA PLATA,00496D,557,348,NATIVOS,4,GOBERNADOR         ,undefined,undefined,undefined,undefined,EN BLANCO,18
