año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_tipo,mesa_electores,cargo_nombre,votos_tipo,votos_cantidad,cargo_id,agrupacion_id,agrupacion_nombre
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,3,NATIVOS,349,DIPUTADOS NACIONALES,POSITIVO,17,3,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,3,NATIVOS,349,DIPUTADOS NACIONALES,POSITIVO,12,3,503,AVANZA LIBERTAD
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,3,NATIVOS,349,DIPUTADOS NACIONALES,POSITIVO,11,3,508,FRENTE VAMOS CON VOS
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,3,NATIVOS,349,DIPUTADOS NACIONALES,POSITIVO,4,3,501,+ VALORES
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,BLANCOS,4,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,NULOS,2,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,RECURRIDOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,COMANDO,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,IMPUGNADOS,0,3,undefined,undefined
2021,GENERAL,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00460,4,NATIVOS,348,DIPUTADOS NACIONALES,POSITIVO,126,3,506,JUNTOS
