id_transicion,nivel,anio_t,anio_t_menos_2,orden,tipo_fila,fecha_inicio,fecha_fin,n_meses,votantes_habilitados,votos_positivos,votos_blancos,votos_nulos,ausentismo,votos_blancos_y_nulos,participacion_pct,gana_oficialismo,share_oficialismo,agrupacion_oficialismo,n_fuerzas_viables,share_marginal_acumulado,share_oposicion_principal,share_otras_fuerzas_viables,dispersion_economico_mu,dispersion_economico_sigma2,dispersion_progresismo_mu,dispersion_progresismo_sigma2,dispersion_cobertura_share,resultado_disponible,desocupacion,emae,hacinamiento_medio,icc,icg,ipc,pct_hogares_ayuda_social_gobierno,pct_hogares_prestamo_bancario,pct_hogares_vendio_pertenencias,pct_sin_cobertura_salud,reservas,resultado_fiscal,salario_real,tasa_informalidad,tc_oficial
nacional_2017_2021,nacional,2021,2017,3,trimestre,2018-06-01,2018-08-01,3,,,,,,,,,,,,,,,,,,,,,0.09200000000000001,147.95174923253316,1.199154536774343,36.15966133333333,2.0002442995707193,11.11410401800137,0.12042412820634328,0.12500127717266837,0.046999306170641166,0.2874740986563346,56453.30609318995,-27701.932031484394,20232.418537237292,0.36344828016705844,31.036666666666665
nacional_2017_2021,nacional,2021,2017,4,trimestre,2018-09-01,2018-11-01,3,,,,,,,,,,,,,,,,,,,,,0.09066666666666667,140.39408434285042,1.1793875356502364,32.81521466666667,1.7599660952885945,15.818737693693375,0.1123198292969023,0.16403853016900483,0.06603025057769003,0.27969224478659704,50628.649713261635,-23308.836656983523,18964.79496817186,0.3488730463962328,38.306666666666665
nacional_2017_2021,nacional,2021,2017,5,trimestre,2018-12-01,2019-02-01,3,,,,,,,,,,,,,,,,,,,,,0.09766666666666668,134.3519148128296,1.1305880321843824,35.043557666666665,1.7821688254674275,9.525392064520588,0.10276937277414212,0.17442955834762053,0.09133197279448581,0.2692713253696554,63377.76278801842,-29806.95911961804,18652.39210352371,0.3543775444544952,38.06666666666667
nacional_2017_2021,nacional,2021,2017,6,trimestre,2019-03-01,2019-05-01,3,,,,,,,,,,,,,,,,,,,,,0.10433333333333333,153.00505847839744,1.1186116041033694,35.22608833333333,1.5829112927118938,11.597961068380647,0.11065303487174015,0.22072935466401225,0.12744513285432577,0.28644505218257243,69445.98896057346,-7113.735267459149,18711.563710646355,0.3492395133945379,44.085
nacional_2017_2021,nacional,2021,2017,7,trimestre,2019-06-01,2019-08-01,3,,,,,,,,,,,,,,,,,,,,,0.09999999999999999,146.30431202068067,1.1173631867639218,42.20453766666666,2.0144505500793457,9.126329706684588,0.1108736421255107,0.19882783946737106,0.10542539495254245,0.2813085068839884,64286.315663082445,-5694.97801114557,18540.587329875634,0.3439484165207145,48.60999999999999
nacional_2017_2021,nacional,2021,2017,8,trimestre,2019-09-01,2019-11-01,3,,,,,,,,,,,,,,,,,,,,,0.09166666666666667,138.0960775887606,1.0816951709160276,42.40674466666667,1.9675170183181763,14.026302159738613,0.09820791694774912,0.17712729434055188,0.11406882280589296,0.28028949151248755,46811.99021505376,-10391.841315165939,17988.619006523488,0.35035193536889636,59.06833333333333
nacional_2017_2021,nacional,2021,2017,9,trimestre,2019-12-01,2020-02-01,3,,,,,,,,,,,,,,,,,,,,,0.09899999999999999,132.8766264546019,1.166734924751607,42.70591733333333,2.1869348684946694,8.217021123961343,0.09182827007246495,0.17217056849208878,0.08218220329306618,0.29205861320041876,44762.1510567297,-25282.200929073195,18290.59789819949,0.33917434001868857,60.81666666666666
nacional_2017_2021,nacional,2021,2017,10,trimestre,2020-03-01,2020-05-01,3,,,,,,,,,,,,,,,,,,,,,0.122,124.17855479446912,1.2050454932791057,39.641108,2.8661766052246094,6.5082559374429305,0.11999643133359895,0.1522355141783964,0.05892767590585399,0.282191181895366,43693.89322580645,-67636.0181114323,18365.824540601865,0.23641123615450263,66.61633333333333
nacional_2017_2021,nacional,2021,2017,11,trimestre,2020-06-01,2020-08-01,3,,,,,,,,,,,,,,,,,,,,,0.12166666666666666,128.38984949870945,1.1690292038090238,39.65555066666667,2.5592265923817954,7.035213698446552,0.2054709994179265,0.1070804953035061,0.049628492489701824,0.28389432976379964,43172.098458781365,-54120.00901946664,18190.139673113066,0.21109384619076932,72.32
nacional_2017_2021,nacional,2021,2017,12,trimestre,2020-09-01,2020-11-01,3,,,,,,,,,,,,,,,,,,,,,0.11205288142618135,130.1964110802925,1.1446071586145286,40.001765,2.0817307233810425,10.074638821443571,0.1939885785725742,0.10179229160932447,0.0679459653185808,0.3033686663088711,40751.3341218638,-33890.864727843764,17846.44351562629,0.27499296447217336,78.60333333333334
nacional_2017_2021,nacional,2021,2017,13,trimestre,2020-12-01,2021-02-01,3,,,,,,,,,,,,,,,,,,,,,0.10452644071309065,130.53838998676312,1.1222758729137585,38.42884466666667,1.8485209544499714,12.085134780744289,0.13007261472372245,0.06479065515931083,0.06188230030794986,0.29847895424671855,39295.31701228879,-31805.694123240784,17224.814258362418,0.29749252942201637,87.10000000000001
nacional_2017_2021,nacional,2021,2017,14,trimestre,2021-03-01,2021-05-01,3,,,,,,,,,,,,,,,,,,,,,0.09800602224046073,148.135688820385,1.155905485766816,36.321598,1.8163034518559773,12.71234635736349,0.10824567762298672,0.09215569935039687,0.06050409576606769,0.29750772288009714,40274.320609318995,-9457.749552171686,17506.058359429186,0.29733160581936063,93.37333333333333
nacional_2017_2021,nacional,2021,2017,15,trimestre,2021-06-01,2021-08-01,3,,,,,,,,,,,,,,,,,,,,,0.08666967778689698,144.12682363218266,1.2039692290482795,37.420748333333336,1.7189252376556396,8.889903461517946,0.12931138679014237,0.06916828149556473,0.04541980275859817,0.30573874168418996,42854.21035842295,-31476.49886997072,17632.6672450317,0.29235134843593064,96.71666666666665
nacional_2017_2021,nacional,2021,2017,16,trimestre,2021-09-01,2021-11-01,3,,,,,,,,,,,,,,,,,,,,,0.07399999999999997,141.5209084696172,1.1447788327040345,40.140670666666665,1.5335700114568074,9.899054495525217,0.12894726853731642,0.0317726062090431,0.021128204956338246,0.29038834638746686,43437.40100358424,-9769.342431702464,17859.407913003237,0.3003093308370239,99.80666666666666
nacional_2017_2021,nacional,2021,2017,17,eleccion_t,2021-11-14,2021-11-14,,541178,390422,5109,4545,140606,9654,73.926878032736,False,32.75942441768138,FRENTE DE TODOS,6,0.0,45.80761330047999,21.432962281838627,0.5414011146912827,1.4633239310485449,0.34194304111960905,0.8034553590149848,100.0,True,,,,,,,,,,,,,,,
nacional_2019_2023,nacional,2023,2019,0,eleccion_t_menos_2,2019-10-27,2019-10-27,,519645,418164,5450,2741,92372,8191,82.04735925487593,False,42.95730861575841,ALIANZA CAMBIEMOS,4,2.752269444524158,44.2295367367827,10.060885202934735,0.3424957052046575,0.9875464087106987,0.5283053669572487,0.4471488313947612,97.24773055547584,True,,,,,,,,,,,,,,,
